Epoch:35	 duration:66.479	 learning_rate:0.000021	 train_loss:0.3718Epoch:35	batch_idx:24/All_batch:25	dice_s:0.9049	iou_s:0.8628	nsd_s:0.9918
Epoch:36	 duration:66.413	 learning_rate:0.000018	 train_loss:0.3715Epoch:36	batch_idx:24/All_batch:25	dice_s:0.9032	iou_s:0.8599	nsd_s:0.9918
Epoch:37	 duration:66.269	 learning_rate:0.000016	 train_loss:0.3713Epoch:37	batch_idx:24/All_batch:25	dice_s:0.9023	iou_s:0.8582	nsd_s:0.9915
Epoch:38	 duration:66.715	 learning_rate:0.000014	 train_loss:0.3711Epoch:38	batch_idx:24/All_batch:25	dice_s:0.9040	iou_s:0.8613	nsd_s:0.9909
Epoch:39	 duration:66.495	 learning_rate:0.000011	 train_loss:0.3710Epoch:39	batch_idx:24/All_batch:25	dice_s:0.9043	iou_s:0.8619	nsd_s:0.9911
Epoch:40	 duration:66.426	 learning_rate:0.000010	 train_loss:0.3709Epoch:40	batch_idx:24/All_batch:25	dice_s:0.9041	iou_s:0.8615	nsd_s:0.9913
Epoch:41	 duration:66.208	 learning_rate:0.000008	 train_loss:0.3708Epoch:41	batch_idx:24/All_batch:25	dice_s:0.9048	iou_s:0.8629	nsd_s:0.9911
Epoch:42	 duration:66.572	 learning_rate:0.000006	 train_loss:0.3707Epoch:42	batch_idx:24/All_batch:25	dice_s:0.9050	iou_s:0.8631	nsd_s:0.9912
Epoch:43	 duration:66.622	 learning_rate:0.000005	 train_loss:0.3707Epoch:43	batch_idx:24/All_batch:25	dice_s:0.9051	iou_s:0.8635	nsd_s:0.9910
Epoch:44	 duration:67.380	 learning_rate:0.000004	 train_loss:0.3706Epoch:44	batch_idx:24/All_batch:25	dice_s:0.9051	iou_s:0.8634	nsd_s:0.9908
Epoch:45	 duration:66.880	 learning_rate:0.000002	 train_loss:0.3706Epoch:45	batch_idx:24/All_batch:25	dice_s:0.9049	iou_s:0.8630	nsd_s:0.9908
Epoch:46	 duration:65.973	 learning_rate:0.000002	 train_loss:0.3706Epoch:46	batch_idx:24/All_batch:25	dice_s:0.9046	iou_s:0.8625	nsd_s:0.9908
Epoch:47	 duration:66.048	 learning_rate:0.000001	 train_loss:0.3706Epoch:47	batch_idx:24/All_batch:25	dice_s:0.9044	iou_s:0.8622	nsd_s:0.9908
Epoch:48	 duration:66.455	 learning_rate:0.000000	 train_loss:0.3705Epoch:48	batch_idx:24/All_batch:25	dice_s:0.9044	iou_s:0.8621	nsd_s:0.9909
Epoch:49	 duration:66.471	 learning_rate:0.000000	 train_loss:0.3705Epoch:49	batch_idx:24/All_batch:25	dice_s:0.9044	iou_s:0.8621	nsd_s:0.9910
Epoch:50	 duration:66.063	 learning_rate:0.000100	 train_loss:0.4188Epoch:50	batch_idx:24/All_batch:25	dice_s:0.7568	iou_s:0.6390	nsd_s:0.9646
Epoch:51	 duration:66.382	 learning_rate:0.000100	 train_loss:0.4065Epoch:51	batch_idx:24/All_batch:25	dice_s:0.0367	iou_s:0.0208	nsd_s:0.5196
Epoch:52	 duration:66.113	 learning_rate:0.000100	 train_loss:0.3963Epoch:52	batch_idx:24/All_batch:25	dice_s:0.0176	iou_s:0.0094	nsd_s:0.5122
Epoch:53	 duration:66.817	 learning_rate:0.000100	 train_loss:0.3860Epoch:53	batch_idx:24/All_batch:25	dice_s:0.8686	iou_s:0.8007	nsd_s:0.9894
Epoch:54	 duration:67.596	 learning_rate:0.000100	 train_loss:0.3804Epoch:54	batch_idx:24/All_batch:25	dice_s:0.8871	iou_s:0.8320	nsd_s:0.9875
Epoch:55	 duration:66.159	 learning_rate:0.000099	 train_loss:0.3769Epoch:55	batch_idx:24/All_batch:25	dice_s:0.9017	iou_s:0.8574	nsd_s:0.9905
Epoch:56	 duration:66.328	 learning_rate:0.000099	 train_loss:0.3746Epoch:56	batch_idx:24/All_batch:25	dice_s:0.9064	iou_s:0.8657	nsd_s:0.9904
Epoch:57	 duration:66.848	 learning_rate:0.000099	 train_loss:0.3734Epoch:57	batch_idx:24/All_batch:25	dice_s:0.9013	iou_s:0.8561	nsd_s:0.9922
Epoch:58	 duration:66.234	 learning_rate:0.000098	 train_loss:0.3727Epoch:58	batch_idx:24/All_batch:25	dice_s:0.9036	iou_s:0.8603	nsd_s:0.9925
Epoch:59	 duration:66.148	 learning_rate:0.000098	 train_loss:0.3726Epoch:59	batch_idx:24/All_batch:25	dice_s:0.9031	iou_s:0.8593	nsd_s:0.9923
Epoch:60	 duration:66.635	 learning_rate:0.000098	 train_loss:0.3722Epoch:60	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8673	nsd_s:0.9922
Epoch:61	 duration:67.181	 learning_rate:0.000097	 train_loss:0.3720Epoch:61	batch_idx:24/All_batch:25	dice_s:0.9074	iou_s:0.8675	nsd_s:0.9914
Epoch:62	 duration:66.053	 learning_rate:0.000096	 train_loss:0.3718Epoch:62	batch_idx:24/All_batch:25	dice_s:0.9012	iou_s:0.8559	nsd_s:0.9939
Epoch:63	 duration:66.329	 learning_rate:0.000096	 train_loss:0.3717Epoch:63	batch_idx:24/All_batch:25	dice_s:0.9056	iou_s:0.8643	nsd_s:0.9912
Epoch:64	 duration:66.151	 learning_rate:0.000095	 train_loss:0.3715Epoch:64	batch_idx:24/All_batch:25	dice_s:0.9056	iou_s:0.8646	nsd_s:0.9893
Epoch:65	 duration:66.351	 learning_rate:0.000095	 train_loss:0.3714Epoch:65	batch_idx:24/All_batch:25	dice_s:0.9078	iou_s:0.8683	nsd_s:0.9917
Epoch:66	 duration:66.279	 learning_rate:0.000094	 train_loss:0.3713Epoch:66	batch_idx:24/All_batch:25	dice_s:0.9050	iou_s:0.8629	nsd_s:0.9928
Epoch:67	 duration:66.114	 learning_rate:0.000093	 train_loss:0.3712Epoch:67	batch_idx:24/All_batch:25	dice_s:0.9057	iou_s:0.8646	nsd_s:0.9899
Epoch:68	 duration:66.802	 learning_rate:0.000092	 train_loss:0.3710Epoch:68	batch_idx:24/All_batch:25	dice_s:0.9077	iou_s:0.8679	nsd_s:0.9917
Epoch:69	 duration:66.058	 learning_rate:0.000091	 train_loss:0.3709Epoch:69	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8675	nsd_s:0.9907
Epoch:70	 duration:66.629	 learning_rate:0.000090	 train_loss:0.3708Epoch:70	batch_idx:24/All_batch:25	dice_s:0.9046	iou_s:0.8620	nsd_s:0.9933
Epoch:71	 duration:66.756	 learning_rate:0.000090	 train_loss:0.3707Epoch:71	batch_idx:24/All_batch:25	dice_s:0.9062	iou_s:0.8650	nsd_s:0.9929
Epoch:72	 duration:66.094	 learning_rate:0.000089	 train_loss:0.3707Epoch:72	batch_idx:24/All_batch:25	dice_s:0.9066	iou_s:0.8661	nsd_s:0.9907
Epoch:73	 duration:66.199	 learning_rate:0.000088	 train_loss:0.3707Epoch:73	batch_idx:24/All_batch:25	dice_s:0.9070	iou_s:0.8669	nsd_s:0.9912
Epoch:74	 duration:66.642	 learning_rate:0.000086	 train_loss:0.3707Epoch:74	batch_idx:24/All_batch:25	dice_s:0.9064	iou_s:0.8654	nsd_s:0.9930
Epoch:75	 duration:66.684	 learning_rate:0.000085	 train_loss:0.3706Epoch:75	batch_idx:24/All_batch:25	dice_s:0.9075	iou_s:0.8678	nsd_s:0.9910
Epoch:76	 duration:66.619	 learning_rate:0.000084	 train_loss:0.3706Epoch:76	batch_idx:24/All_batch:25	dice_s:0.9077	iou_s:0.8677	nsd_s:0.9923
Epoch:77	 duration:66.297	 learning_rate:0.000083	 train_loss:0.3705Epoch:77	batch_idx:24/All_batch:25	dice_s:0.9056	iou_s:0.8641	nsd_s:0.9918
Epoch:78	 duration:67.717	 learning_rate:0.000082	 train_loss:0.3704Epoch:78	batch_idx:24/All_batch:25	dice_s:0.9074	iou_s:0.8675	nsd_s:0.9917
Epoch:79	 duration:66.724	 learning_rate:0.000081	 train_loss:0.3704Epoch:79	batch_idx:24/All_batch:25	dice_s:0.9079	iou_s:0.8683	nsd_s:0.9915
Epoch:80	 duration:66.160	 learning_rate:0.000079	 train_loss:0.3703Epoch:80	batch_idx:24/All_batch:25	dice_s:0.9070	iou_s:0.8668	nsd_s:0.9908
Epoch:81	 duration:66.218	 learning_rate:0.000078	 train_loss:0.3703Epoch:81	batch_idx:24/All_batch:25	dice_s:0.9076	iou_s:0.8677	nsd_s:0.9913
Epoch:82	 duration:66.817	 learning_rate:0.000077	 train_loss:0.3702Epoch:82	batch_idx:24/All_batch:25	dice_s:0.9052	iou_s:0.8632	nsd_s:0.9929
Epoch:83	 duration:66.844	 learning_rate:0.000075	 train_loss:0.3702Epoch:83	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8661	nsd_s:0.9921
Epoch:84	 duration:66.431	 learning_rate:0.000074	 train_loss:0.3702Epoch:84	batch_idx:24/All_batch:25	dice_s:0.9070	iou_s:0.8668	nsd_s:0.9907
Epoch:85	 duration:67.031	 learning_rate:0.000073	 train_loss:0.3701Epoch:85	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8673	nsd_s:0.9914
Epoch:86	 duration:67.470	 learning_rate:0.000071	 train_loss:0.3700Epoch:86	batch_idx:24/All_batch:25	dice_s:0.9075	iou_s:0.8675	nsd_s:0.9920
Epoch:87	 duration:66.168	 learning_rate:0.000070	 train_loss:0.3700Epoch:87	batch_idx:24/All_batch:25	dice_s:0.9022	iou_s:0.8577	nsd_s:0.9933
Epoch:88	 duration:66.198	 learning_rate:0.000068	 train_loss:0.3700Epoch:88	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8671	nsd_s:0.9916
Epoch:89	 duration:66.536	 learning_rate:0.000067	 train_loss:0.3700Epoch:89	batch_idx:24/All_batch:25	dice_s:0.9062	iou_s:0.8651	nsd_s:0.9914
Epoch:90	 duration:66.828	 learning_rate:0.000065	 train_loss:0.3700Epoch:90	batch_idx:24/All_batch:25	dice_s:0.9061	iou_s:0.8648	nsd_s:0.9921
Epoch:91	 duration:66.283	 learning_rate:0.000064	 train_loss:0.3700Epoch:91	batch_idx:24/All_batch:25	dice_s:0.9062	iou_s:0.8656	nsd_s:0.9896
Epoch:92	 duration:68.601	 learning_rate:0.000062	 train_loss:0.3699Epoch:92	batch_idx:24/All_batch:25	dice_s:0.9074	iou_s:0.8674	nsd_s:0.9915
Epoch:93	 duration:68.147	 learning_rate:0.000061	 train_loss:0.3699Epoch:93	batch_idx:24/All_batch:25	dice_s:0.9076	iou_s:0.8679	nsd_s:0.9908
Epoch:94	 duration:67.268	 learning_rate:0.000059	 train_loss:0.3698Epoch:94	batch_idx:24/All_batch:25	dice_s:0.9064	iou_s:0.8654	nsd_s:0.9924
Epoch:95	 duration:67.314	 learning_rate:0.000058	 train_loss:0.3698Epoch:95	batch_idx:24/All_batch:25	dice_s:0.9068	iou_s:0.8665	nsd_s:0.9904
Epoch:96	 duration:67.190	 learning_rate:0.000056	 train_loss:0.3698Epoch:96	batch_idx:24/All_batch:25	dice_s:0.9074	iou_s:0.8675	nsd_s:0.9906
Epoch:97	 duration:67.081	 learning_rate:0.000055	 train_loss:0.3698Epoch:97	batch_idx:24/All_batch:25	dice_s:0.9075	iou_s:0.8676	nsd_s:0.9910
Epoch:98	 duration:67.139	 learning_rate:0.000053	 train_loss:0.3697Epoch:98	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8673	nsd_s:0.9911
Epoch:99	 duration:67.157	 learning_rate:0.000052	 train_loss:0.3697Epoch:99	batch_idx:24/All_batch:25	dice_s:0.9074	iou_s:0.8674	nsd_s:0.9916
Epoch:100	 duration:67.375	 learning_rate:0.000050	 train_loss:0.3697Epoch:100	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8660	nsd_s:0.9924
Epoch:101	 duration:66.824	 learning_rate:0.000048	 train_loss:0.3697Epoch:101	batch_idx:24/All_batch:25	dice_s:0.9069	iou_s:0.8667	nsd_s:0.9905
Epoch:102	 duration:66.542	 learning_rate:0.000047	 train_loss:0.3696Epoch:102	batch_idx:24/All_batch:25	dice_s:0.9076	iou_s:0.8677	nsd_s:0.9912
Epoch:103	 duration:66.977	 learning_rate:0.000045	 train_loss:0.3696Epoch:103	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8673	nsd_s:0.9911
Epoch:104	 duration:67.651	 learning_rate:0.000044	 train_loss:0.3696Epoch:104	batch_idx:24/All_batch:25	dice_s:0.9072	iou_s:0.8668	nsd_s:0.9918
Epoch:105	 duration:66.242	 learning_rate:0.000042	 train_loss:0.3696Epoch:105	batch_idx:24/All_batch:25	dice_s:0.9064	iou_s:0.8654	nsd_s:0.9920
Epoch:106	 duration:66.407	 learning_rate:0.000041	 train_loss:0.3695Epoch:106	batch_idx:24/All_batch:25	dice_s:0.9069	iou_s:0.8667	nsd_s:0.9903
Epoch:107	 duration:66.483	 learning_rate:0.000039	 train_loss:0.3695Epoch:107	batch_idx:24/All_batch:25	dice_s:0.9078	iou_s:0.8682	nsd_s:0.9909
